Total Offset X,Total Offset Y,Actual X,Actual Y,L2 error,Roll,Pitch,Yaw,Actual Roll,Actual Pitch,Actual Yaw,Altitude,
9.55554,65.6271,9.0432,72.1149,6.50801,-0.00316121,-0.0076083,0.056266,-0.0112727,0.00941928,-0.313176,16.9996,
9.54969,65.8953,9.08027,72.655,6.77601,-0.000118605,-0.00562231,0.0566915,-0.00968265,0.00650631,-0.312486,17.0996,
9.55039,66.1155,9.08027,72.655,6.55637,-0.00264978,-0.0109279,0.0563159,-0.00737265,0.00300955,-0.312696,17.0996,
9.54352,66.3612,9.13586,73.2077,6.8586,-0.00355368,-0.0132671,0.0559168,-0.00585265,-0.000338485,-0.313676,17.1996,
9.55993,66.6036,9.13586,73.2077,6.61768,-0.00731502,-0.0170575,0.0562858,-0.00559265,-0.00365209,-0.313126,17.1996,
9.61387,66.814,9.17293,73.7604,6.96042,-0.0103124,-0.0229772,0.0591056,-0.00829265,-0.00382701,-0.312856,17.2996,
9.68597,67.0555,9.17293,73.7604,6.72447,-0.0177819,-0.016636,0.052619,-0.0137127,-0.00112481,-0.312896,17.2996,
9.79279,67.219,9.22853,74.3005,7.10395,-0.0238776,-0.0199912,0.052196,-0.0184327,0.00123512,-0.312466,17.3996,
9.95095,67.4892,9.28413,74.8532,7.39418,-0.0334133,-0.0103168,0.0511626,-0.0274027,0.0023053,-0.312856,17.4996,
10.0585,67.7627,9.28413,74.8532,7.13266,-0.0304603,-0.00610516,0.0481761,-0.0288727,0.00582173,-0.312286,17.4996,
10.1201,67.998,9.28413,74.8532,6.90603,-0.030163,-0.00218939,0.0414609,-0.0292527,0.00860886,-0.312666,17.4996,
10.1389,68.2517,9.35826,75.3934,7.18421,-0.0296968,0.00461093,0.0326113,-0.0291727,0.0125206,-0.312486,17.5995,
10.1483,68.4892,9.35826,75.3934,6.94923,-0.0286331,0.00522287,0.0316775,-0.0280527,0.0147067,-0.312416,17.5995,
